2436.1s 1861 Epoch:8/51 || Epochiter: 201/202 || Iter: 1615/10302 || Loc: 1.0196 Cla: 1.4976 Landm: 3.2437 || LR: 0.00100000 || Batchtime: 0.7902 s || ETA: 1:54:25
2436.2s 1862 Epoch:8/51 || Epochiter: 202/202 || Iter: 1616/10302 || Loc: 1.5549 Cla: 2.1820 Landm: 5.6962 || LR: 0.00100000 || Batchtime: 0.1058 s || ETA: 0:15:19
2443.2s 1863 Epoch:9/51 || Epochiter: 1/202 || Iter: 1617/10302 || Loc: 1.0970 Cla: 1.7408 Landm: 3.2435 || LR: 0.00100000 || Batchtime: 6.6136 s || ETA: 15:57:25
2444.2s 1864 Epoch:9/51 || Epochiter: 2/202 || Iter: 1618/10302 || Loc: 1.4662 Cla: 1.9499 Landm: 4.6254 || LR: 0.00100000 || Batchtime: 0.7652 s || ETA: 1:50:45
2445.0s 1865 Epoch:9/51 || Epochiter: 3/202 || Iter: 1619/10302 || Loc: 1.2694 Cla: 1.6735 Landm: 3.9227 || LR: 0.00100000 || Batchtime: 0.6371 s || ETA: 1:32:12
2445.9s 1866 Epoch:9/51 || Epochiter: 4/202 || Iter: 1620/10302 || Loc: 1.1619 Cla: 1.6655 Landm: 3.7524 || LR: 0.00100000 || Batchtime: 0.6395 s || ETA: 1:32:32
2448.8s 1867 Epoch:9/51 || Epochiter: 5/202 || Iter: 1621/10302 || Loc: 1.1921 Cla: 1.7729 Landm: 3.8225 || LR: 0.00100000 || Batchtime: 2.7447 s || ETA: 6:37:09
2449.8s 1868 Epoch:9/51 || Epochiter: 6/202 || Iter: 1622/10302 || Loc: 1.4350 Cla: 1.9172 Landm: 4.8069 || LR: 0.00100000 || Batchtime: 0.7207 s || ETA: 1:44:16
2450.6s 1869 Epoch:9/51 || Epochiter: 7/202 || Iter: 1623/10302 || Loc: 1.3418 Cla: 1.8188 Landm: 4.5351 || LR: 0.00100000 || Batchtime: 0.6537 s || ETA: 1:34:33
2451.7s 1870 Epoch:9/51 || Epochiter: 8/202 || Iter: 1624/10302 || Loc: 1.4735 Cla: 1.8869 Landm: 4.8171 || LR: 0.00100000 || Batchtime: 0.8779 s || ETA: 2:06:59
2454.6s 1871 Epoch:9/51 || Epochiter: 9/202 || Iter: 1625/10302 || Loc: 1.1348 Cla: 1.6303 Landm: 3.4562 || LR: 0.00100000 || Batchtime: 2.6803 s || ETA: 6:27:39
2455.6s 1872 Epoch:9/51 || Epochiter: 10/202 || Iter: 1626/10302 || Loc: 1.3536 Cla: 1.7010 Landm: 4.1281 || LR: 0.00100000 || Batchtime: 0.7846 s || ETA: 1:53:28
2456.4s 1873 Epoch:9/51 || Epochiter: 11/202 || Iter: 1627/10302 || Loc: 1.1237 Cla: 1.6370 Landm: 3.0632 || LR: 0.00100000 || Batchtime: 0.6673 s || ETA: 1:36:29
2457.2s 1874 Epoch:9/51 || Epochiter: 12/202 || Iter: 1628/10302 || Loc: 1.3611 Cla: 1.9147 Landm: 5.0394 || LR: 0.00100000 || Batchtime: 0.6027 s || ETA: 1:27:08
2460.9s 1875 Epoch:9/51 || Epochiter: 13/202 || Iter: 1629/10302 || Loc: 1.0285 Cla: 1.5397 Landm: 3.4094 || LR: 0.00100000 || Batchtime: 3.1325 s || ETA: 7:32:51
2461.5s 1876 Epoch:9/51 || Epochiter: 14/202 || Iter: 1630/10302 || Loc: 1.0349 Cla: 1.6144 Landm: 3.5416 || LR: 0.00100000 || Batchtime: 0.7078 s || ETA: 1:42:18
2462.4s 1877 Epoch:9/51 || Epochiter: 15/202 || Iter: 1631/10302 || Loc: 1.1915 Cla: 1.8620 Landm: 3.6900 || LR: 0.00100000 || Batchtime: 0.6689 s || ETA: 1:36:40
2463.4s 1878 Epoch:9/51 || Epochiter: 16/202 || Iter: 1632/10302 || Loc: 1.2115 Cla: 1.8073 Landm: 3.6530 || LR: 0.00100000 || Batchtime: 0.8009 s || ETA: 1:55:44
2467.0s 1879 Epoch:9/51 || Epochiter: 17/202 || Iter: 1633/10302 || Loc: 1.2576 Cla: 1.7635 Landm: 3.3091 || LR: 0.00100000 || Batchtime: 3.3679 s || ETA: 8:06:39
2467.9s 1880 Epoch:9/51 || Epochiter: 18/202 || Iter: 1634/10302 || Loc: 1.3431 Cla: 1.8267 Landm: 4.1254 || LR: 0.00100000 || Batchtime: 0.7121 s || ETA: 1:42:53
2469.0s 1881 Epoch:9/51 || Epochiter: 19/202 || Iter: 1635/10302 || Loc: 1.4085 Cla: 1.9867 Landm: 5.0888 || LR: 0.00100000 || Batchtime: 0.8592 s || ETA: 2:04:07
2469.9s 1882 Epoch:9/51 || Epochiter: 20/202 || Iter: 1636/10302 || Loc: 1.4888 Cla: 2.0873 Landm: 3.5780 || LR: 0.00100000 || Batchtime: 0.7895 s || ETA: 1:54:02
2473.3s 1883 Epoch:9/51 || Epochiter: 21/202 || Iter: 1637/10302 || Loc: 1.2888 Cla: 1.7433 Landm: 3.6761 || LR: 0.00100000 || Batchtime: 3.1255 s || ETA: 7:31:25
2474.2s 1884 Epoch:9/51 || Epochiter: 22/202 || Iter: 1638/10302 || Loc: 1.3078 Cla: 1.9366 Landm: 4.1424 || LR: 0.00100000 || Batchtime: 0.6961 s || ETA: 1:40:32
2475.1s 1885 Epoch:9/51 || Epochiter: 23/202 || Iter: 1639/10302 || Loc: 1.5837 Cla: 2.0146 Landm: 4.2173 || LR: 0.00100000 || Batchtime: 0.6911 s || ETA: 1:39:47
2476.0s 1886 Epoch:9/51 || Epochiter: 24/202 || Iter: 1640/10302 || Loc: 1.2484 Cla: 1.6988 Landm: 3.4833 || LR: 0.00100000 || Batchtime: 0.6978 s || ETA: 1:40:45
2479.5s 1887 Epoch:9/51 || Epochiter: 25/202 || Iter: 1641/10302 || Loc: 1.5732 Cla: 2.0694 Landm: 5.0101 || LR: 0.00100000 || Batchtime: 3.3542 s || ETA: 8:04:13
2480.6s 1888 Epoch:9/51 || Epochiter: 26/202 || Iter: 1642/10302 || Loc: 1.2841 Cla: 1.7260 Landm: 4.2776 || LR: 0.00100000 || Batchtime: 0.8405 s || ETA: 2:01:19
2481.5s 1889 Epoch:9/51 || Epochiter: 27/202 || Iter: 1643/10302 || Loc: 1.5682 Cla: 1.9911 Landm: 3.4892 || LR: 0.00100000 || Batchtime: 0.6637 s || ETA: 1:35:47
2482.3s 1890 Epoch:9/51 || Epochiter: 28/202 || Iter: 1644/10302 || Loc: 1.2941 Cla: 1.8252 Landm: 3.8021 || LR: 0.00100000 || Batchtime: 0.6335 s || ETA: 1:31:25
2485.1s 1891 Epoch:9/51 || Epochiter: 29/202 || Iter: 1645/10302 || Loc: 1.3167 Cla: 1.9385 Landm: 4.4957 || LR: 0.00100000 || Batchtime: 2.6165 s || ETA: 6:17:33
2486.1s 1892 Epoch:9/51 || Epochiter: 30/202 || Iter: 1646/10302 || Loc: 1.2606 Cla: 1.8624 Landm: 4.6655 || LR: 0.00100000 || Batchtime: 0.8189 s || ETA: 1:58:09
2487.0s 1893 Epoch:9/51 || Epochiter: 31/202 || Iter: 1647/10302 || Loc: 1.2978 Cla: 1.8464 Landm: 3.9358 || LR: 0.00100000 || Batchtime: 0.7113 s || ETA: 1:42:36
2487.9s 1894 Epoch:9/51 || Epochiter: 32/202 || Iter: 1648/10302 || Loc: 1.2470 Cla: 1.7755 Landm: 3.5617 || LR: 0.00100000 || Batchtime: 0.6881 s || ETA: 1:39:15
2490.9s 1895 Epoch:9/51 || Epochiter: 33/202 || Iter: 1649/10302 || Loc: 1.3105 Cla: 1.7272 Landm: 4.8213 || LR: 0.00100000 || Batchtime: 2.8383 s || ETA: 6:49:22
2492.3s 1896 Epoch:9/51 || Epochiter: 34/202 || Iter: 1650/10302 || Loc: 1.4140 Cla: 1.9227 Landm: 4.5825 || LR: 0.00100000 || Batchtime: 0.8205 s || ETA: 1:58:19
2492.9s 1897 Epoch:9/51 || Epochiter: 35/202 || Iter: 1651/10302 || Loc: 1.3587 Cla: 1.9307 Landm: 4.1867 || LR: 0.00100000 || Batchtime: 0.7546 s || ETA: 1:48:48
2493.9s 1898 Epoch:9/51 || Epochiter: 36/202 || Iter: 1652/10302 || Loc: 1.1793 Cla: 1.7010 Landm: 3.9695 || LR: 0.00100000 || Batchtime: 0.7344 s || ETA: 1:45:53
2496.7s 1899 Epoch:9/51 || Epochiter: 37/202 || Iter: 1653/10302 || Loc: 1.2459 Cla: 1.7222 Landm: 3.9690 || LR: 0.00100000 || Batchtime: 2.6522 s || ETA: 6:22:21
2498.1s 1900 Epoch:9/51 || Epochiter: 38/202 || Iter: 1654/10302 || Loc: 1.0762 Cla: 1.6452 Landm: 3.9485 || LR: 0.00100000 || Batchtime: 1.1884 s || ETA: 2:51:18
2499.0s 1901 Epoch:9/51 || Epochiter: 39/202 || Iter: 1655/10302 || Loc: 1.3157 Cla: 1.7507 Landm: 3.7179 || LR: 0.00100000 || Batchtime: 0.7365 s || ETA: 1:46:09
2500.1s 1902 Epoch:9/51 || Epochiter: 40/202 || Iter: 1656/10302 || Loc: 1.4390 Cla: 1.8086 Landm: 4.3472 || LR: 0.00100000 || Batchtime: 0.8141 s || ETA: 1:57:19
2503.1s 1903 Epoch:9/51 || Epochiter: 41/202 || Iter: 1657/10302 || Loc: 1.3789 Cla: 1.8373 Landm: 5.0769 || LR: 0.00100000 || Batchtime: 2.8980 s || ETA: 6:57:36
2504.1s 1904 Epoch:9/51 || Epochiter: 42/202 || Iter: 1658/10302 || Loc: 1.2027 Cla: 1.7131 Landm: 3.7311 || LR: 0.00100000 || Batchtime: 0.7480 s || ETA: 1:47:46
2505.0s 1905 Epoch:9/51 || Epochiter: 43/202 || Iter: 1659/10302 || Loc: 1.5614 Cla: 2.0216 Landm: 4.6090 || LR: 0.00100000 || Batchtime: 0.6501 s || ETA: 1:33:39
2505.8s 1906 Epoch:9/51 || Epochiter: 44/202 || Iter: 1660/10302 || Loc: 1.4218 Cla: 1.9185 Landm: 4.3954 || LR: 0.00100000 || Batchtime: 0.6616 s || ETA: 1:35:18
2508.5s 1907 Epoch:9/51 || Epochiter: 45/202 || Iter: 1661/10302 || Loc: 1.1467 Cla: 1.7351 Landm: 3.9209 || LR: 0.00100000 || Batchtime: 2.5053 s || ETA: 6:00:51
2509.7s 1908 Epoch:9/51 || Epochiter: 46/202 || Iter: 1662/10302 || Loc: 1.0954 Cla: 1.5950 Landm: 3.5237 || LR: 0.00100000 || Batchtime: 0.9505 s || ETA: 2:16:52
2510.5s 1909 Epoch:9/51 || Epochiter: 47/202 || Iter: 1663/10302 || Loc: 1.3616 Cla: 1.8962 Landm: 3.5301 || LR: 0.00100000 || Batchtime: 0.6136 s || ETA: 1:28:21
2511.4s 1910 Epoch:9/51 || Epochiter: 48/202 || Iter: 1664/10302 || Loc: 1.0073 Cla: 1.5404 Landm: 3.4498 || LR: 0.00100000 || Batchtime: 0.7001 s || ETA: 1:40:47
2514.5s 1911 Epoch:9/51 || Epochiter: 49/202 || Iter: 1665/10302 || Loc: 1.3708 Cla: 1.7776 Landm: 3.8028 || LR: 0.00100000 || Batchtime: 2.9450 s || ETA: 7:03:58
2515.6s 1912 Epoch:9/51 || Epochiter: 50/202 || Iter: 1666/10302 || Loc: 1.3826 Cla: 1.9176 Landm: 4.3396 || LR: 0.00100000 || Batchtime: 0.7803 s || ETA: 1:52:19
2516.4s 1913 Epoch:9/51 || Epochiter: 51/202 || Iter: 1667/10302 || Loc: 1.1122 Cla: 1.6385 Landm: 3.2291 || LR: 0.00100000 || Batchtime: 0.6073 s || ETA: 1:27:24
2517.3s 1914 Epoch:9/51 || Epochiter: 52/202 || Iter: 1668/10302 || Loc: 1.2674 Cla: 1.8344 Landm: 3.6749 || LR: 0.00100000 || Batchtime: 0.7333 s || ETA: 1:45:32
2519.9s 1915 Epoch:9/51 || Epochiter: 53/202 || Iter: 1669/10302 || Loc: 1.1410 Cla: 1.5919 Landm: 4.0506 || LR: 0.00100000 || Batchtime: 2.4712 s || ETA: 5:55:36
2521.1s 1916 Epoch:9/51 || Epochiter: 54/202 || Iter: 1670/10302 || Loc: 0.9793 Cla: 1.5490 Landm: 3.2242 || LR: 0.00100000 || Batchtime: 0.9588 s || ETA: 2:17:57
2522.0s 1917 Epoch:9/51 || Epochiter: 55/202 || Iter: 1671/10302 || Loc: 1.0715 Cla: 1.6577 Landm: 3.4426 || LR: 0.00100000 || Batchtime: 0.7466 s || ETA: 1:47:24
2523.4s 1918 Epoch:9/51 || Epochiter: 56/202 || Iter: 1672/10302 || Loc: 1.3081 Cla: 1.7897 Landm: 3.1896 || LR: 0.00100000 || Batchtime: 0.7585 s || ETA: 1:49:06
2525.7s 1919 Epoch:9/51 || Epochiter: 57/202 || Iter: 1673/10302 || Loc: 1.2459 Cla: 1.6966 Landm: 3.5687 || LR: 0.00100000 || Batchtime: 2.4910 s || ETA: 5:58:17
2527.1s 1920 Epoch:9/51 || Epochiter: 58/202 || Iter: 1674/10302 || Loc: 1.5013 Cla: 2.0285 Landm: 4.4282 || LR: 0.00100000 || Batchtime: 1.1484 s || ETA: 2:45:09
2528.0s 1921 Epoch:9/51 || Epochiter: 59/202 || Iter: 1675/10302 || Loc: 1.2401 Cla: 1.7961 Landm: 3.4676 || LR: 0.00100000 || Batchtime: 0.7649 s || ETA: 1:49:59
2529.3s 1922 Epoch:9/51 || Epochiter: 60/202 || Iter: 1676/10302 || Loc: 1.1919 Cla: 1.7449 Landm: 3.0338 || LR: 0.00100000 || Batchtime: 1.0847 s || ETA: 2:35:57
2532.0s 1923 Epoch:9/51 || Epochiter: 61/202 || Iter: 1677/10302 || Loc: 1.5246 Cla: 2.0508 Landm: 5.0646 || LR: 0.00100000 || Batchtime: 2.5211 s || ETA: 6:02:27
2533.6s 1924 Epoch:9/51 || Epochiter: 62/202 || Iter: 1678/10302 || Loc: 1.5671 Cla: 2.0227 Landm: 4.5732 || LR: 0.00100000 || Batchtime: 1.3875 s || ETA: 3:19:27
2534.6s 1925 Epoch:9/51 || Epochiter: 63/202 || Iter: 1679/10302 || Loc: 1.2688 Cla: 1.7256 Landm: 3.9682 || LR: 0.00100000 || Batchtime: 0.7622 s || ETA: 1:49:33
2535.7s 1926 Epoch:9/51 || Epochiter: 64/202 || Iter: 1680/10302 || Loc: 1.0765 Cla: 1.6246 Landm: 3.3140 || LR: 0.00100000 || Batchtime: 0.9010 s || ETA: 2:09:29
2537.8s 1927 Epoch:9/51 || Epochiter: 65/202 || Iter: 1681/10302 || Loc: 1.2365 Cla: 1.7028 Landm: 4.0504 || LR: 0.00100000 || Batchtime: 1.8985 s || ETA: 4:32:48
2539.5s 1928 Epoch:9/51 || Epochiter: 66/202 || Iter: 1682/10302 || Loc: 1.3298 Cla: 1.8626 Landm: 4.3726 || LR: 0.00100000 || Batchtime: 1.5217 s || ETA: 3:38:38
2540.4s 1929 Epoch:9/51 || Epochiter: 67/202 || Iter: 1683/10302 || Loc: 1.3713 Cla: 1.8083 Landm: 4.4954 || LR: 0.00100000 || Batchtime: 0.6646 s || ETA: 1:35:28
2541.3s 1930 Epoch:9/51 || Epochiter: 68/202 || Iter: 1684/10302 || Loc: 1.2643 Cla: 1.9245 Landm: 3.8884 || LR: 0.00100000 || Batchtime: 0.7317 s || ETA: 1:45:06
2543.4s 1931 Epoch:9/51 || Epochiter: 69/202 || Iter: 1685/10302 || Loc: 1.1114 Cla: 1.6543 Landm: 3.4337 || LR: 0.00100000 || Batchtime: 1.8427 s || ETA: 4:24:40
2544.9s 1932 Epoch:9/51 || Epochiter: 70/202 || Iter: 1686/10302 || Loc: 1.1611 Cla: 1.6930 Landm: 3.4247 || LR: 0.00100000 || Batchtime: 1.3536 s || ETA: 3:14:23
2545.9s 1933 Epoch:9/51 || Epochiter: 71/202 || Iter: 1687/10302 || Loc: 1.4408 Cla: 2.0435 Landm: 4.1585 || LR: 0.00100000 || Batchtime: 0.7967 s || ETA: 1:54:24
2546.8s 1934 Epoch:9/51 || Epochiter: 72/202 || Iter: 1688/10302 || Loc: 1.3114 Cla: 1.8273 Landm: 4.3643 || LR: 0.00100000 || Batchtime: 0.6484 s || ETA: 1:33:05
2548.9s 1935 Epoch:9/51 || Epochiter: 73/202 || Iter: 1689/10302 || Loc: 1.4250 Cla: 1.8305 Landm: 3.8705 || LR: 0.00100000 || Batchtime: 1.9574 s || ETA: 4:41:01
2550.7s 1936 Epoch:9/51 || Epochiter: 74/202 || Iter: 1690/10302 || Loc: 1.3344 Cla: 1.7254 Landm: 3.8705 || LR: 0.00100000 || Batchtime: 1.6156 s || ETA: 3:51:55
2551.6s 1937 Epoch:9/51 || Epochiter: 75/202 || Iter: 1691/10302 || Loc: 1.3285 Cla: 1.8157 Landm: 3.2394 || LR: 0.00100000 || Batchtime: 0.6395 s || ETA: 1:31:47
2552.4s 1938 Epoch:9/51 || Epochiter: 76/202 || Iter: 1692/10302 || Loc: 1.0180 Cla: 1.5792 Landm: 3.2127 || LR: 0.00100000 || Batchtime: 0.6834 s || ETA: 1:38:05
2555.0s 1939 Epoch:9/51 || Epochiter: 77/202 || Iter: 1693/10302 || Loc: 1.0985 Cla: 1.5849 Landm: 3.9198 || LR: 0.00100000 || Batchtime: 2.0499 s || ETA: 4:54:09
2557.1s 1940 Epoch:9/51 || Epochiter: 78/202 || Iter: 1694/10302 || Loc: 1.2046 Cla: 1.6987 Landm: 3.7373 || LR: 0.00100000 || Batchtime: 2.2498 s || ETA: 5:22:48
2558.1s 1941 Epoch:9/51 || Epochiter: 79/202 || Iter: 1695/10302 || Loc: 1.2368 Cla: 1.6886 Landm: 3.8243 || LR: 0.00100000 || Batchtime: 0.7538 s || ETA: 1:48:08
2559.3s 1942 Epoch:9/51 || Epochiter: 80/202 || Iter: 1696/10302 || Loc: 1.2619 Cla: 1.7805 Landm: 3.5212 || LR: 0.00100000 || Batchtime: 0.9587 s || ETA: 2:17:31
2561.2s 1943 Epoch:9/51 || Epochiter: 81/202 || Iter: 1697/10302 || Loc: 1.1380 Cla: 1.6978 Landm: 4.0708 || LR: 0.00100000 || Batchtime: 1.6929 s || ETA: 4:02:49
2563.3s 1944 Epoch:9/51 || Epochiter: 82/202 || Iter: 1698/10302 || Loc: 1.3281 Cla: 1.8789 Landm: 3.7691 || LR: 0.00100000 || Batchtime: 2.0017 s || ETA: 4:47:04
2564.3s 1945 Epoch:9/51 || Epochiter: 83/202 || Iter: 1699/10302 || Loc: 1.7433 Cla: 1.9290 Landm: 4.7532 || LR: 0.00100000 || Batchtime: 0.7155 s || ETA: 1:42:36
2565.2s 1946 Epoch:9/51 || Epochiter: 84/202 || Iter: 1700/10302 || Loc: 1.2709 Cla: 1.6562 Landm: 4.1044 || LR: 0.00100000 || Batchtime: 0.7282 s || ETA: 1:44:24
2567.6s 1947 Epoch:9/51 || Epochiter: 85/202 || Iter: 1701/10302 || Loc: 1.1646 Cla: 1.6938 Landm: 3.8145 || LR: 0.00100000 || Batchtime: 2.2726 s || ETA: 5:25:49
2569.0s 1948 Epoch:9/51 || Epochiter: 86/202 || Iter: 1702/10302 || Loc: 1.2959 Cla: 1.8154 Landm: 3.2521 || LR: 0.00100000 || Batchtime: 1.1677 s || ETA: 2:47:23
2569.9s 1949 Epoch:9/51 || Epochiter: 87/202 || Iter: 1703/10302 || Loc: 1.4529 Cla: 1.8889 Landm: 3.9561 || LR: 0.00100000 || Batchtime: 0.7443 s || ETA: 1:46:41
2570.9s 1950 Epoch:9/51 || Epochiter: 88/202 || Iter: 1704/10302 || Loc: 1.3009 Cla: 1.8494 Landm: 4.3436 || LR: 0.00100000 || Batchtime: 0.7050 s || ETA: 1:41:02
2573.0s 1951 Epoch:9/51 || Epochiter: 89/202 || Iter: 1705/10302 || Loc: 1.4806 Cla: 2.1260 Landm: 4.3221 || LR: 0.00100000 || Batchtime: 1.9652 s || ETA: 4:41:36
2574.4s 1952 Epoch:9/51 || Epochiter: 90/202 || Iter: 1706/10302 || Loc: 1.3229 Cla: 1.8531 Landm: 4.2980 || LR: 0.00100000 || Batchtime: 1.1537 s || ETA: 2:45:18
2575.3s 1953 Epoch:9/51 || Epochiter: 91/202 || Iter: 1707/10302 || Loc: 1.3263 Cla: 1.8016 Landm: 4.1611 || LR: 0.00100000 || Batchtime: 0.7040 s || ETA: 1:40:51
2576.1s 1954 Epoch:9/51 || Epochiter: 92/202 || Iter: 1708/10302 || Loc: 1.3946 Cla: 1.9692 Landm: 3.7352 || LR: 0.00100000 || Batchtime: 0.6073 s || ETA: 1:26:59
2578.7s 1955 Epoch:9/51 || Epochiter: 93/202 || Iter: 1709/10302 || Loc: 1.6734 Cla: 2.1532 Landm: 4.6552 || LR: 0.00100000 || Batchtime: 2.4298 s || ETA: 5:48:01
2580.0s 1956 Epoch:9/51 || Epochiter: 94/202 || Iter: 1710/10302 || Loc: 1.2064 Cla: 1.8733 Landm: 3.4578 || LR: 0.00100000 || Batchtime: 1.0873 s || ETA: 2:35:42
2581.0s 1957 Epoch:9/51 || Epochiter: 95/202 || Iter: 1711/10302 || Loc: 1.5120 Cla: 1.9908 Landm: 4.2102 || LR: 0.00100000 || Batchtime: 0.7879 s || ETA: 1:52:49
2582.0s 1958 Epoch:9/51 || Epochiter: 96/202 || Iter: 1712/10302 || Loc: 1.0447 Cla: 1.5327 Landm: 3.2983 || LR: 0.00100000 || Batchtime: 0.7743 s || ETA: 1:50:52
2585.0s 1959 Epoch:9/51 || Epochiter: 97/202 || Iter: 1713/10302 || Loc: 1.3810 Cla: 1.8562 Landm: 4.9462 || LR: 0.00100000 || Batchtime: 2.8200 s || ETA: 6:43:44
2586.5s 1960 Epoch:9/51 || Epochiter: 98/202 || Iter: 1714/10302 || Loc: 1.3529 Cla: 1.9643 Landm: 5.4406 || LR: 0.00100000 || Batchtime: 0.8786 s || ETA: 2:05:46
2587.1s 1961 Epoch:9/51 || Epochiter: 99/202 || Iter: 1715/10302 || Loc: 1.4120 Cla: 2.0103 Landm: 4.2581 || LR: 0.00100000 || Batchtime: 0.8379 s || ETA: 1:59:55
2588.1s 1962 Epoch:9/51 || Epochiter: 100/202 || Iter: 1716/10302 || Loc: 1.4301 Cla: 1.8576 Landm: 4.3581 || LR: 0.00100000 || Batchtime: 0.8200 s || ETA: 1:57:21
2591.1s 1963 Epoch:9/51 || Epochiter: 101/202 || Iter: 1717/10302 || Loc: 1.2244 Cla: 1.6020 Landm: 4.5735 || LR: 0.00100000 || Batchtime: 2.7552 s || ETA: 6:34:16
2592.3s 1964 Epoch:9/51 || Epochiter: 102/202 || Iter: 1718/10302 || Loc: 1.2961 Cla: 1.7968 Landm: 3.9400 || LR: 0.00100000 || Batchtime: 1.0236 s || ETA: 2:26:27
2593.2s 1965 Epoch:9/51 || Epochiter: 103/202 || Iter: 1719/10302 || Loc: 1.2045 Cla: 1.8513 Landm: 4.6999 || LR: 0.00100000 || Batchtime: 0.7283 s || ETA: 1:44:11
2594.4s 1966 Epoch:9/51 || Epochiter: 104/202 || Iter: 1720/10302 || Loc: 1.2342 Cla: 1.7283 Landm: 4.2130 || LR: 0.00100000 || Batchtime: 1.0006 s || ETA: 2:23:08
2597.4s 1967 Epoch:9/51 || Epochiter: 105/202 || Iter: 1721/10302 || Loc: 1.2025 Cla: 1.6896 Landm: 4.0008 || LR: 0.00100000 || Batchtime: 2.7641 s || ETA: 6:35:21
2598.5s 1968 Epoch:9/51 || Epochiter: 106/202 || Iter: 1722/10302 || Loc: 1.2123 Cla: 1.7404 Landm: 3.5392 || LR: 0.00100000 || Batchtime: 0.9022 s || ETA: 2:09:02
2599.3s 1969 Epoch:9/51 || Epochiter: 107/202 || Iter: 1723/10302 || Loc: 1.4997 Cla: 2.0237 Landm: 4.7353 || LR: 0.00100000 || Batchtime: 0.5799 s || ETA: 1:22:55
2600.3s 1970 Epoch:9/51 || Epochiter: 108/202 || Iter: 1724/10302 || Loc: 1.3708 Cla: 1.9133 Landm: 4.2170 || LR: 0.00100000 || Batchtime: 0.7873 s || ETA: 1:52:33
2603.5s 1971 Epoch:9/51 || Epochiter: 109/202 || Iter: 1725/10302 || Loc: 1.4248 Cla: 1.8312 Landm: 3.9559 || LR: 0.00100000 || Batchtime: 3.0093 s || ETA: 7:10:13
2604.4s 1972 Epoch:9/51 || Epochiter: 110/202 || Iter: 1726/10302 || Loc: 1.0272 Cla: 1.5385 Landm: 3.4312 || LR: 0.00100000 || Batchtime: 0.6984 s || ETA: 1:39:50
2605.3s 1973 Epoch:9/51 || Epochiter: 111/202 || Iter: 1727/10302 || Loc: 1.2304 Cla: 1.7351 Landm: 3.5907 || LR: 0.00100000 || Batchtime: 0.6606 s || ETA: 1:34:25
2606.1s 1974 Epoch:9/51 || Epochiter: 112/202 || Iter: 1728/10302 || Loc: 1.3837 Cla: 1.8907 Landm: 4.5226 || LR: 0.00100000 || Batchtime: 0.6705 s || ETA: 1:35:49
2609.2s 1975 Epoch:9/51 || Epochiter: 113/202 || Iter: 1729/10302 || Loc: 1.6715 Cla: 2.1717 Landm: 5.9861 || LR: 0.00100000 || Batchtime: 2.8890 s || ETA: 6:52:50
2610.2s 1976 Epoch:9/51 || Epochiter: 114/202 || Iter: 1730/10302 || Loc: 1.2455 Cla: 1.7369 Landm: 3.6445 || LR: 0.00100000 || Batchtime: 0.7493 s || ETA: 1:47:03
2611.1s 1977 Epoch:9/51 || Epochiter: 115/202 || Iter: 1731/10302 || Loc: 1.1575 Cla: 1.6433 Landm: 3.5421 || LR: 0.00100000 || Batchtime: 0.7484 s || ETA: 1:46:55
2612.1s 1978 Epoch:9/51 || Epochiter: 116/202 || Iter: 1732/10302 || Loc: 1.4070 Cla: 1.9085 Landm: 3.5024 || LR: 0.00100000 || Batchtime: 0.7785 s || ETA: 1:51:12
2614.9s 1979 Epoch:9/51 || Epochiter: 117/202 || Iter: 1733/10302 || Loc: 1.2021 Cla: 1.8562 Landm: 3.7832 || LR: 0.00100000 || Batchtime: 2.6223 s || ETA: 6:14:33
2616.0s 1980 Epoch:9/51 || Epochiter: 118/202 || Iter: 1734/10302 || Loc: 1.3026 Cla: 1.6625 Landm: 3.9206 || LR: 0.00100000 || Batchtime: 0.8189 s || ETA: 1:56:56
2617.4s 1981 Epoch:9/51 || Epochiter: 119/202 || Iter: 1735/10302 || Loc: 1.2446 Cla: 1.8029 Landm: 3.6968 || LR: 0.00100000 || Batchtime: 0.7370 s || ETA: 1:45:14
2617.8s 1982 Epoch:9/51 || Epochiter: 120/202 || Iter: 1736/10302 || Loc: 1.1458 Cla: 1.7167 Landm: 4.4271 || LR: 0.00100000 || Batchtime: 0.7153 s || ETA: 1:42:08
2620.5s 1983 Epoch:9/51 || Epochiter: 121/202 || Iter: 1737/10302 || Loc: 1.3549 Cla: 1.8428 Landm: 4.3529 || LR: 0.00100000 || Batchtime: 2.4908 s || ETA: 5:55:36
2621.7s 1984 Epoch:9/51 || Epochiter: 122/202 || Iter: 1738/10302 || Loc: 0.9495 Cla: 1.4590 Landm: 3.0121 || LR: 0.00100000 || Batchtime: 0.9931 s || ETA: 2:21:45
2622.6s 1985 Epoch:9/51 || Epochiter: 123/202 || Iter: 1739/10302 || Loc: 0.9927 Cla: 1.5433 Landm: 2.6633 || LR: 0.00100000 || Batchtime: 0.7216 s || ETA: 1:42:59
2623.5s 1986 Epoch:9/51 || Epochiter: 124/202 || Iter: 1740/10302 || Loc: 1.4883 Cla: 1.9987 Landm: 4.9014 || LR: 0.00100000 || Batchtime: 0.6943 s || ETA: 1:39:05
2626.2s 1987 Epoch:9/51 || Epochiter: 125/202 || Iter: 1741/10302 || Loc: 1.0736 Cla: 1.5279 Landm: 3.2779 || LR: 0.00100000 || Batchtime: 2.4570 s || ETA: 5:50:37
